machine_id,timestamp,temperature,vibration,pressure,rpm,load,failure_next_6h,vibration_mean_6,temperature_mean_6,vibration_std_6,reject_rate
M-01,2026-01-02 00:00:00+00:00,61.665310585916274,2.8824294450153567,6.240528389758515,1568.437101361891,0.6399586911137988,0,2.574473609776286,64.68343912359877,0.40859179273807555,0.041666666666666664
M-01,2026-01-02 01:00:00+00:00,68.22418610482303,2.8280335867384965,5.68982897354007,1672.256963996586,0.9041159698759622,0,2.743136295667336,65.00786867488995,0.17501501578339726,0.008333333333333333
M-01,2026-01-02 02:00:00+00:00,60.74685981755618,3.0453458344122395,6.339451726621605,1698.2076414664302,0.8673244203818509,0,2.818677048554559,64.11878512185321,0.19361399082810202,0.075
M-01,2026-01-02 03:00:00+00:00,66.7474370310398,2.221832783751915,5.443665399497164,1697.776037690173,0.756512098992253,0,2.7129316485234707,63.95139091884275,0.30826824335661096,0.041666666666666664
M-01,2026-01-02 04:00:00+00:00,62.35138133946212,2.368057078008578,5.976031886097082,1588.9828254103586,0.6129086491574459,0,2.6979098654280005,64.16487875374948,0.3249112662258551,0.10833333333333334
M-01,2026-01-02 05:00:00+00:00,69.3743453720222,3.1394112438438486,6.408033873647762,1660.4076845654283,0.8507813328057123,0,2.7475183286284057,64.85158670846994,0.37075628898909896,0.075
M-01,2026-01-02 06:00:00+00:00,72.2533412099972,2.4388598636158614,5.926180438421849,1729.0589251261413,0.8043562479165349,0,2.6735900650618234,66.61625847915009,0.38251217991069186,0.041666666666666664
M-01,2026-01-02 07:00:00+00:00,68.511296235513,2.9666630344084037,6.064180075577204,1683.6350410256362,0.8356232440002659,0,2.696694973006808,66.66411016759842,0.39759622288120366,0.041666666666666664
M-01,2026-01-02 08:00:00+00:00,67.29685006853533,3.42940348045512,6.71057210966216,1618.38059544099,0.8016432223354362,0,2.760704580680621,67.75577520942828,0.48603183779008746,0.05
M-01,2026-01-02 09:00:00+00:00,69.70756284677059,3.2494857299130158,6.164756720127521,1638.496539122258,0.5638680255555728,0,2.9319800717074713,68.24912951205008,0.4367258114856242,0.09166666666666666
M-01,2026-01-02 10:00:00+00:00,61.88102645080454,3.9892008356608417,6.059066077653359,1664.0216034201571,0.6465631027687881,0,3.2021706979828486,68.17073703060714,0.5129007556707686,0.05
M-01,2026-01-02 11:00:00+00:00,71.71288797520836,3.309439626295556,6.027345811703015,1764.869014672285,0.9340313829706748,0,3.2305087617247996,68.56049413113817,0.5134365636757674,0.075
M-01,2026-01-02 12:00:00+00:00,69.07718554074593,3.260633934312904,5.581754037039987,1619.2893852092182,0.5762362337600797,0,3.3674711068409735,68.03113485292963,0.340509315251121,0.075
M-01,2026-01-02 13:00:00+00:00,72.03873995976923,2.7183945726731595,5.955396038427168,1634.5701075417755,0.6821171909950077,0,3.3260930298850995,68.61904214030567,0.4074587914449089,0.06666666666666667
M-01,2026-01-02 14:00:00+00:00,69.28714912718121,3.2176429781558555,6.249097853920087,1699.0029579150826,0.8006644685535753,0,3.2907996128352224,68.95075865007998,0.40588864148420917,0.075
M-01,2026-01-02 15:00:00+00:00,67.49898682331498,3.682054695763199,5.478597812000133,1723.4422589058045,0.8489410931473245,0,3.3628944404769197,68.5826626461707,0.4344918099085957,0.1
M-01,2026-01-02 16:00:00+00:00,69.71974054835812,3.5045499337608432,6.35942235028494,1762.4068479951,0.9163091730997156,0,3.282119290160253,69.88911499576297,0.3263662032335421,0.041666666666666664
M-01,2026-01-02 17:00:00+00:00,70.78964169869451,3.709642715212069,5.728777376026853,1592.9509374240572,0.5602204329102373,0,3.3488198049796716,69.735240616344,0.3709206435893869,0.11666666666666667
M-01,2026-01-02 18:00:00+00:00,74.56417295225974,3.508746136512181,5.494020302913418,1740.870212918742,0.8750617077684026,0,3.390171838679551,70.64973851826296,0.37294781371910984,0.075
M-01,2026-01-02 19:00:00+00:00,70.97424459747361,2.981953748002168,5.6321964722047255,1599.0769080752923,0.6225723005651208,0,3.434098367901053,70.47232262454703,0.2825704986037645,0.06666666666666667
M-01,2026-01-02 20:00:00+00:00,74.09286512920441,3.4630628371712464,5.940925864521177,1611.540313602291,0.6185404462209259,0,3.4750016777369512,71.27327529155089,0.26198395126536655,0.10833333333333334
M-01,2026-01-02 21:00:00+00:00,68.83963556975239,3.140851442349054,5.734484925221773,1619.0525144291778,0.7507703240083139,0,3.38480113550126,71.49671674929046,0.2694982575904356,0.075
M-01,2026-01-02 22:00:00+00:00,80.56372293341767,3.0230459575036104,5.909904789614386,1600.509798218092,0.6856804401165445,0,3.304550472791721,73.30404714680039,0.29699581652036133,0.08333333333333333
M-01,2026-01-02 23:00:00+00:00,67.08776431690055,3.965842842339639,6.323872647611537,1633.6151457192584,0.7128156747490257,0,3.3472504939796495,72.68706758316806,0.375046849726654,0.08333333333333333
M-01,2026-01-03 00:00:00+00:00,73.02968437889622,3.626046201073032,5.273570241887122,1633.5206047628053,0.603102655954232,0,3.3668005047397913,72.43131948760748,0.38798290778378647,0.05
M-01,2026-01-03 01:00:00+00:00,76.95301429704665,3.6949932132477943,5.696363592459004,1756.821649250253,0.9588613108184232,0,3.4856404156140623,73.42778110420299,0.35426531439262665,0.058333333333333334
M-01,2026-01-03 02:00:00+00:00,70.81631441911021,3.717019682473624,6.297689485269945,1673.831935587359,0.6696414826567838,0,3.5279665564977924,72.88168931918729,0.36600469116665796,0.05
M-01,2026-01-03 03:00:00+00:00,75.60129468616203,4.118729673909747,5.812229651615663,1711.9727848377038,0.9004379067846076,0,3.690946261757908,74.00863250525556,0.3767136347709908,0.08333333333333333
M-01,2026-01-03 04:00:00+00:00,72.29288461623942,3.91173667745344,6.019822711211549,1615.3827361733577,0.752212675964705,0,3.8390613817495454,72.6301594523925,0.19004992593055872,0.058333333333333334
M-01,2026-01-03 05:00:00+00:00,76.13755567013293,4.006349174914314,6.153101594964791,1625.411986935835,0.5933759329690748,0,3.8458124371786586,74.13845801126458,0.19607808558183834,0.06666666666666667
M-01,2026-01-03 06:00:00+00:00,75.15021191561758,3.988910654308597,5.848742950741083,1647.073605958239,0.755099330425125,1,3.9062898460512527,74.49187926738479,0.1688004013841606,0.058333333333333334
M-01,2026-01-03 07:00:00+00:00,75.41510341180972,3.986905560842009,5.622135820323509,1679.159872747901,0.6876804808677937,0,3.954941903983622,74.23556078651198,0.1342522756068483,0.08333333333333333
M-01,2026-01-03 08:00:00+00:00,84.0823668959393,3.870252337878316,5.770789781382248,1579.174702230409,0.6295477523226543,1,3.9804806798844035,76.44656953265016,0.0857558536776072,0.09166666666666666
M-01,2026-01-03 09:00:00+00:00,76.46141179964052,3.925843215080017,5.704090407793076,1669.3816813055214,0.8913337884258445,0,3.9483329367461155,76.58992238489658,0.053743717917157915,0.06666666666666667
M-01,2026-01-03 10:00:00+00:00,87.50161366374033,4.25460370683597,5.746459068525274,1615.2177123082677,0.7444418678987967,0,4.005477441643204,79.12471055948006,0.13214497179644047,0.08333333333333333
M-01,2026-01-03 11:00:00+00:00,80.87535648727278,3.905776387172861,5.770299212606422,1645.2453434931522,0.8128440860107311,1,3.9887153103529616,79.91434402900337,0.13824991423264232,0.1
M-01,2026-01-03 12:00:00+00:00,79.13855809504022,3.470661122537001,5.460739971135583,1629.8716201855282,0.5879999445129501,1,3.902340388391029,80.57906839224047,0.2526584787484793,0.08333333333333333
M-01,2026-01-03 13:00:00+00:00,74.29295705136047,4.746687464368292,5.951681018860235,1541.0124875878696,0.5687263782378517,1,4.02897070564541,80.39204399883228,0.43098511047355165,0.016666666666666666
M-01,2026-01-03 14:00:00+00:00,79.45637294931784,3.8252276506956817,5.606835375356323,1632.9974508834878,0.6984375455497535,1,4.0214665911149705,79.6210450077287,0.4346775055173155,0.058333333333333334
M-01,2026-01-03 15:00:00+00:00,78.56378406213598,4.671769819635653,5.792686121904069,1598.1310307163185,0.5965313354751482,0,4.145787691874243,79.97144038481127,0.5031378958953295,0.08333333333333333
M-01,2026-01-03 16:00:00+00:00,74.75937676245624,4.956510393408229,5.671490308487996,1620.7576659754743,0.6267668358415988,1,4.2627721396362865,77.84773423459725,0.6048234319189645,0.11666666666666667
M-01,2026-01-03 17:00:00+00:00,76.44084379518662,4.9334620822339925,5.656170715850189,1689.97332251453,0.8114775128651778,0,4.434053088813141,77.10864878591623,0.6285559592447457,0.09166666666666666
M-01,2026-01-03 18:00:00+00:00,85.51650114678849,5.068692134734269,5.584612864907638,1611.800061341819,0.8159119711666376,1,4.70039159084602,78.17163929454094,0.4526452079591652,0.13333333333333333
M-01,2026-01-03 19:00:00+00:00,86.01109426378653,4.480155595950128,5.813249660763838,1773.5916158641785,0.9813516459586504,1,4.6559696127763255,80.12466216327861,0.4602084601940355,0.15
M-01,2026-01-03 20:00:00+00:00,83.22141423811613,5.259417676253321,5.649723467211786,1676.6743322201255,0.9022308522626288,1,4.895001283702599,80.752169044745,0.2793419602166954,0.09166666666666666
M-01,2026-01-03 21:00:00+00:00,83.45579277701357,5.0499295104660185,5.565100265931559,1720.8884498570724,0.7689962488771722,1,4.958027898840993,81.56750383055792,0.260958233168565,0.08333333333333333
M-01,2026-01-03 22:00:00+00:00,85.02647170546626,5.394199541429462,5.2459226616835535,1694.3472804167695,0.7689962488771722,1,5.030976090177865,83.2786863210596,0.3158514728640522,0.075
M-01,2026-01-03 23:00:00+00:00,80.58747956553468,4.877065625970049,5.775321912377304,1644.6205854390705,0.7630702304756293,1,5.021576680800542,83.96979228278427,0.32014375534109296,0.10833333333333334
M-01,2026-01-04 00:00:00+00:00,85.80620934537055,5.300735637613127,5.429630974495043,1638.819305712436,0.6992060488041485,1,5.060250597947017,84.01807698254795,0.34035156717255866,0.125
M-01,2026-01-04 01:00:00+00:00,80.32904718770875,5.430948410152279,5.321663287865909,1711.06651244668,0.7475101571372711,1,5.2187160669807096,83.071069136535,0.21421240569102168,0.11666666666666667
M-01,2026-01-04 02:00:00+00:00,86.4121793911961,5.0668931472470735,5.757439455358124,1709.6637421294392,0.9218313658874612,1,5.186628645479669,83.60286332871499,0.2212015985508363,0.06666666666666667
M-01,2026-01-04 03:00:00+00:00,82.63015203583063,4.950686646511909,5.27581395391734,1577.332685402865,0.613112090049375,1,5.170088168153984,83.46525653851783,0.23663946628983065,0.1
M-01,2026-01-04 04:00:00+00:00,90.04729412600572,5.919965138959234,5.157765454963851,1634.970592733299,0.5988590835109496,1,5.257715767742279,84.30206027527441,0.38626653271664074,0.09166666666666666
M-01,2026-01-04 05:00:00+00:00,85.91890582195109,4.431282766001405,5.61971711422146,1599.5697304244286,0.6765552027275538,1,5.183418624414171,85.19063131801047,0.5001971120227678,0.125
M-01,2026-01-04 06:00:00+00:00,89.09250311106622,5.851517629270728,5.3461076495054645,1667.2093614008188,0.8771475764290972,1,5.2752156230237714,85.73834694562642,0.5714925405220264,0.08333333333333333
M-01,2026-01-04 07:00:00+00:00,84.25565821644238,4.7534232693841405,5.64297828808989,1593.720235622791,0.5984834256801534,1,5.162294766229082,86.39278211708204,0.6007539361995209,0.125
M-01,2026-01-04 08:00:00+00:00,90.14389227616668,5.790672198197219,5.483623369923903,1650.4273792122135,0.6535962959026964,1,5.282924608054105,87.01473426457711,0.6485327801994578,0.15
M-01,2026-01-04 09:00:00+00:00,88.6009232796732,5.333719947379399,5.619835308748589,1652.574093016603,0.7996836112261676,1,5.346763491532021,88.00986280521755,0.627808811679385,0.10833333333333334
M-01,2026-01-04 10:00:00+00:00,80.60796321540968,6.122588212408775,4.740701729495967,1701.6301686488907,0.923405384409586,1,5.380534003773612,86.43664098678488,0.6689126555895432,0.10833333333333334
M-01,2026-01-04 11:00:00+00:00,83.84840329688942,5.157565038715807,5.746777093282493,1575.1967170503754,0.6927125017702219,1,5.5015810492260115,86.09155723260794,0.509498503968289,0.1
M-01,2026-01-04 12:00:00+00:00,85.14509229842733,5.457084104915446,5.221796737234258,1668.6374415371172,0.6809130271630535,1,5.435842128500131,85.43365543050145,0.4799038156839321,0.08333333333333333
M-01,2026-01-04 13:00:00+00:00,87.7911827169682,5.379775081599854,5.789735766183887,1585.5610326299727,0.6651842907554213,1,5.54023409720275,86.02290951392241,0.3531572672997915,0.14166666666666666
M-01,2026-01-04 14:00:00+00:00,85.77982117438013,5.532365338212955,5.252167545604461,1573.8140871986252,0.6240735179119082,1,5.4971829538720405,85.29556433029133,0.33160897048153504,0.09166666666666666
M-01,2026-01-04 15:00:00+00:00,85.77982117438013,5.692440018866284,4.996627064745938,1634.7021565681152,0.7457936770013671,1,5.556969632453186,84.82538064607581,0.32856689785889215,0.1
M-01,2026-01-04 16:00:00+00:00,98.34110035605458,5.960313663048948,5.494357060684305,1670.7652290631686,0.9512547698147114,1,5.52992387422655,87.78090350284997,0.2750106262096119,0.14166666666666666
M-01,2026-01-04 17:00:00+00:00,89.74130274958094,6.403489922339669,5.120353524973427,1722.7770025580865,0.9508566208953362,0,5.7375780214971925,88.7630534116319,0.38571992206830097,0.075
M-01,2026-01-04 18:00:00+00:00,55.06252102567202,1.620449708814491,6.212497108856221,1616.5552541546542,0.6921680733238569,0,5.098138955480366,83.74929153283934,1.741417473345505,0.008333333333333333
M-01,2026-01-04 19:00:00+00:00,58.29565864512088,1.6097021876798592,6.458454320082451,1688.457450415426,0.8477475684254925,0,4.469793473160368,78.83337085419812,2.2308580406139864,0.025
M-01,2026-01-04 20:00:00+00:00,62.20008212309576,1.2421837151141366,6.443395421519103,1541.1175095763551,0.5925100006276819,0,3.754763202643898,74.90341434565072,2.494170565224647,0.008333333333333333
M-01,2026-01-04 21:00:00+00:00,59.5842754791064,1.9819711954113384,6.098849650785545,1634.9241832749506,0.6681072321652891,0,3.1363517320680736,70.5374900631051,2.3747857847523255,0.03333333333333333
M-01,2026-01-04 22:00:00+00:00,57.73268599519572,2.063428463575951,6.033364344608529,1602.2330018394314,0.6584367587525581,0,2.486870865489241,63.769421002961955,1.9413134004296808,0.016666666666666666
M-01,2026-01-04 23:00:00+00:00,62.33636927949307,2.108296521956237,6.460482758772206,1726.4756131574984,0.9240007024562078,0,1.7710052987586689,59.201932091280646,0.3382665318218407,0.025
M-01,2026-01-05 00:00:00+00:00,58.623330866424496,1.796537146589439,6.766456760098421,1604.916474239971,0.6306707386709827,0,1.8003532050544937,59.79540039807272,0.33013279895230163,0.03333333333333333
M-01,2026-01-05 01:00:00+00:00,62.26585242044928,1.4560211468161333,6.483034094992778,1726.9467112946215,0.943552918376859,0,1.7747396982438726,60.457099360627446,0.3530492232644793,0.03333333333333333
M-01,2026-01-05 02:00:00+00:00,61.8773959419844,1.5525623108185187,6.639974468625415,1664.4338863745816,0.6896456528050426,0,1.8264694641946029,60.40331833044223,0.2730970063703487,0.016666666666666666
M-01,2026-01-05 03:00:00+00:00,62.4903771322252,1.8857865872207615,6.328878281940638,1762.2437659609418,0.9873218917274352,0,1.81043869616284,60.88766860596203,0.2648417240439283,0.041666666666666664
M-01,2026-01-05 04:00:00+00:00,60.74072442648161,2.199547762775407,5.840439977042776,1563.6504243554757,0.6147538761480629,0,1.833125246029416,61.389008344509676,0.2949642893667205,0.03333333333333333
M-01,2026-01-05 05:00:00+00:00,61.43465734080707,2.0404887821891418,6.495936420084305,1611.399437404434,0.6533452134994849,0,1.8218239560682337,61.238723021395344,0.28338445621198893,0.03333333333333333
M-01,2026-01-05 06:00:00+00:00,62.81349827939586,2.6175300635461385,6.047170345992432,1734.1106620514693,0.8549464031257858,0,1.9586561088943502,61.93708425689058,0.4293493469366556,0.05
M-01,2026-01-05 07:00:00+00:00,64.93927113180283,2.6128184561599355,6.635950902212996,1645.5265881243763,0.7778484692292849,0,2.1514556604516506,62.382654042116165,0.4180815177850202,0.03333333333333333
M-01,2026-01-05 08:00:00+00:00,64.8468544728123,2.597191502186364,6.170938928558825,1644.7223692335426,0.8115024741494061,0,2.325560525679625,62.87756379725414,0.3262186228169632,0.016666666666666666
M-01,2026-01-05 09:00:00+00:00,67.31356430896344,3.6925627034577655,6.230269704033922,1739.5583976217272,0.9118560367820182,0,2.626689878385792,63.681428326710524,0.5767691850468641,0.075
M-01,2026-01-05 10:00:00+00:00,62.29008116537437,1.973252096771948,5.76523786484297,1769.1725785865456,0.8825428017619938,0,2.5889739340518823,63.93965444985931,0.6163293043282033,0.025
M-01,2026-01-05 11:00:00+00:00,61.475523204638925,2.417553740241589,6.362068525091607,1610.859424920597,0.6056892116426551,0,2.65181809372729,63.94646542716461,0.5664206294740065,0.075
M-01,2026-01-05 12:00:00+00:00,62.786862476668006,1.9307573552686104,5.612788988450329,1645.963898990104,0.7289101872212234,0,2.5373559756810358,63.942026126709976,0.6394224125248845,0.016666666666666666
M-01,2026-01-05 13:00:00+00:00,60.54916376869043,2.586800577729349,6.11297528734864,1593.9917069307885,0.76986282040819,0,2.5330196626092714,63.21034156619124,0.6388963091521295,0.041666666666666664
M-01,2026-01-05 14:00:00+00:00,67.48644344154586,2.138978036827693,6.127985662783417,1778.7949158725144,0.9800304656711364,0,2.456650751716159,63.65027306098017,0.6568256973945144,0.08333333333333333
M-01,2026-01-05 15:00:00+00:00,65.1262669571434,2.412676150147397,6.19777871210783,1744.9859666766451,0.966163793190412,0,2.2433363261644312,63.285723502343494,0.2677824236291698,0.075
M-01,2026-01-05 16:00:00+00:00,68.02376107384752,2.763641063515429,6.271957294296029,1710.4224886293073,0.7998391190470712,0,2.375067820621678,64.24133682042236,0.30072896135067445,0.08333333333333333
M-01,2026-01-05 17:00:00+00:00,69.21809722221977,2.8910016578656736,5.636277480316939,1584.195158688089,0.597653831687839,0,2.4539758068923585,65.5317658233525,0.36856841705140037,0.016666666666666666
M-01,2026-01-05 18:00:00+00:00,64.28395808552276,3.436638366845059,5.796929907463203,1630.575137770899,0.7386014436923367,0,2.7049559754884336,65.78128175816163,0.44567595373343205,0.041666666666666664
M-01,2026-01-05 19:00:00+00:00,68.42952843760723,3.2866777815431227,6.09432052287296,1703.505139997258,0.8182191489554678,0,2.821602176124062,67.09467586964776,0.49717940897920826,0.05
M-01,2026-01-05 20:00:00+00:00,68.46958563333301,3.042199937242473,6.09432052287296,1738.616943077112,0.9119624120258368,0,2.9721391595265256,67.25853290161228,0.3695013342312672,0.058333333333333334
M-01,2026-01-05 21:00:00+00:00,68.659739383321,2.9792320897954765,6.069927376353587,1793.3286290071337,0.9031435521634844,0,3.066565149467872,67.84744497264188,0.25147963151367086,0.058333333333333334
M-01,2026-01-05 22:00:00+00:00,69.73275986058061,3.060797119974179,6.60112202806715,1596.4588042800017,0.5991147985445807,0,3.116091158877664,68.13227810376407,0.2048235045091361,0.1
M-01,2026-01-05 23:00:00+00:00,68.149470279945,3.1925290918223244,6.215474249148167,1729.167010602038,0.9085676897463228,0,3.166345731203773,67.95417361338494,0.17308245542859818,0.058333333333333334
M-01,2026-01-06 00:00:00+00:00,67.65082332293574,4.332468886033941,6.095424294808864,1650.9143564101018,0.7888463157695741,0,3.315650817735253,68.51531781962042,0.5104548426746623,0.025
M-01,2026-01-06 01:00:00+00:00,72.94320054917934,3.0047945653498584,6.018087749483758,1726.9460816143824,0.940482529199205,0,3.268670281703042,69.26759650488245,0.5263781682926699,0.06666666666666667
M-01,2026-01-06 02:00:00+00:00,65.89659151041566,3.322647278935794,6.125897123034159,1669.1186531190222,0.7356572061731561,0,3.3154115053185955,68.83876415106289,0.5145650838670324,0.06666666666666667
M-01,2026-01-06 03:00:00+00:00,67.26934038909062,3.0289819346337485,5.731276753861976,1705.116970806649,0.7416469388680795,0,3.323703146124974,68.60703098535782,0.5084287402130406,0.058333333333333334
M-01,2026-01-06 04:00:00+00:00,75.07596586557086,4.584659175722885,5.528900071219369,1703.2865941702923,0.9403707842885464,0,3.577680155416425,69.49756531952288,0.6966151766756494,0.05
M-01,2026-01-06 05:00:00+00:00,66.51597739532662,3.229910185530208,5.642898258306624,1643.2612140286485,0.6615278033281112,0,3.5839103377010724,69.2253165054198,0.6926374579841066,0.05
M-01,2026-01-06 06:00:00+00:00,73.12404119991366,3.671466941821011,5.846624994238228,1784.237268230521,0.8857064261095509,0,3.4737433469989174,70.13751948491613,0.5955231153555708,0.075
M-01,2026-01-06 07:00:00+00:00,67.08097198162868,2.680082813360837,5.931671825603156,1604.818114735158,0.5973751359343563,0,3.419624721667414,69.16048139032435,0.6581261328669362,0.058333333333333334
M-01,2026-01-06 08:00:00+00:00,73.49344653152119,3.817248246208053,5.689130831303033,1651.1532308450558,0.8174951486904034,0,3.5020582162127902,70.42662389384193,0.6743260621603642,0.05
M-01,2026-01-06 09:00:00+00:00,67.25091989282173,3.4403821389961617,5.9192139608626855,1714.854389194884,0.9210988857053536,0,3.5706249169398596,70.42355381113046,0.6364546497842747,0.058333333333333334
M-01,2026-01-06 10:00:00+00:00,70.45594991715517,3.601276374251329,6.059114622912281,1652.9897966162357,0.6147423698370142,0,3.406727783361267,69.65355115306117,0.40911441373731355,0.06666666666666667
M-01,2026-01-06 11:00:00+00:00,72.91337551766868,3.903503158691089,5.785725302424037,1646.2350180246224,0.6244892752308752,0,3.5189932788880802,70.71978417345152,0.44198938434179097,0.125
M-01,2026-01-06 12:00:00+00:00,77.19916099708185,3.2764022478616788,5.890216650281442,1617.0888291244023,0.6191260278364265,0,3.453149163228191,71.39897080631287,0.44415370861859316,0.06666666666666667
M-01,2026-01-06 13:00:00+00:00,67.22659450828148,3.737538784027415,5.6887444784501495,1598.840584399156,0.5595166073513981,0,3.6293918250059547,71.42324122742168,0.23800823705757215,0.09166666666666666
M-01,2026-01-06 14:00:00+00:00,73.0829518182126,3.790406700017171,6.020322090239384,1696.5112634970135,0.6285886619211337,0,3.6249182339741406,71.35482544187026,0.23398943626752275,0.075
M-01,2026-01-06 15:00:00+00:00,70.67185379991041,3.169945997478983,6.265896492549263,1653.2833587398125,0.816014717249937,0,3.579845543721278,71.9249810930517,0.29479218531564516,0.041666666666666664
M-01,2026-01-06 16:00:00+00:00,73.46518784294256,3.399600715107247,5.782610966720378,1697.5249470687982,0.7271337055744127,0,3.5462329338639305,72.42652074734958,0.3032366188679165,0.08333333333333333
M-01,2026-01-06 17:00:00+00:00,77.2269762346028,4.066525826032543,5.6958719017057495,1616.587036766559,0.7770368066600035,0,3.57340337842084,73.14545420017195,0.3459466770647869,0.03333333333333333
M-01,2026-01-06 18:00:00+00:00,79.51602051724291,3.4445305641963424,5.816671539044594,1750.183294320819,0.9330092320699928,0,3.6014247644766173,73.53159745353213,0.3231355316564983,0.075
M-01,2026-01-06 19:00:00+00:00,70.57100232052414,4.086477227919922,5.894254936229825,1659.046523212687,0.6316742843184359,0,3.6595811717920355,74.08899875557258,0.3790880422270687,0.10833333333333334
M-01,2026-01-06 20:00:00+00:00,72.26077719982199,4.034635317886289,5.776766426534591,1648.4949187350603,0.6622244091244953,0,3.700285941436888,73.95196965250746,0.4079577779216417,0.058333333333333334
