machine_id,timestamp,failure_next_6h,temperature,vibration,pressure,rpm,load,vibration_mean_6,temperature_mean_6,vibration_std_6,reject_rate,probability,incorrect
M-02,2026-01-26 01:00:00+00:00,1,81.14053567545277,4.881380716970584,5.619193100830479,1677.2152204833392,0.7884232900289921,4.191741782201301,78.2760657004627,0.6360253576781638,0.13333333333333333,0.3667739468251222,True
M-02,2026-01-26 07:00:00+00:00,0,85.02550434741171,4.7962958312281945,5.340316849205334,1729.207062989316,0.8905374156029193,4.820119030944056,83.83081402906119,0.24993423575970042,0.11666666666666667,0.9145130491873681,True
M-02,2026-01-26 08:00:00+00:00,0,85.56280116147329,3.807119025240692,5.530168460989371,1699.6896027891826,0.6722044167448349,4.631749801246898,85.39641818618327,0.47156492211639306,0.11666666666666667,0.6414429567509743,True
M-02,2026-01-27 05:00:00+00:00,0,84.80022131661781,5.8087726795108265,5.5175184483529485,1701.561000992253,0.6870683580976185,5.808157301647735,88.66273046855311,0.2691546719577894,0.13333333333333333,0.8186263879820612,True
M-02,2026-01-29 10:00:00+00:00,1,74.28853218920129,3.973610631169653,5.814898569998741,1666.223231349664,0.7140593114843808,3.5248790298193264,71.58358372868207,0.3807363841895859,0.08333333333333333,0.0006924633207961818,True
M-02,2026-01-29 21:00:00+00:00,1,74.3160491817245,3.803449456921214,5.596256995142496,1750.3687590907227,0.8702815282050785,4.021528035121679,76.18646657071902,0.534738053016523,0.058333333333333334,0.12158291470534925,True
M-02,2026-01-29 23:00:00+00:00,1,71.30825915702901,3.872751588574797,5.849655044805387,1665.66266743894,0.7960078952062876,4.0728518208698,75.94931291610114,0.3648136724981436,0.05,0.09196519315078294,True
M-02,2026-01-30 04:00:00+00:00,1,79.41784986676224,4.551328434931291,5.279663294793059,1561.5218076521016,0.5594697462057915,4.281216306091868,78.1616879910169,0.5472231698125489,0.058333333333333334,0.43304288404409613,True
M-02,2026-01-30 05:00:00+00:00,1,82.58882453629549,4.287655956021895,5.676047268540877,1656.2779904441318,0.8694380346523745,4.350367033999717,80.04178222089466,0.5102495649213791,0.09166666666666666,0.47470438398227444,True
M-02,2026-01-30 09:00:00+00:00,0,81.93476618037322,4.222535636895224,5.584142142782988,1577.277866851104,0.6212125814230275,4.346829382013007,82.645968649631,0.11202949440945133,0.09166666666666666,0.6718666991672517,True
M-02,2026-01-30 23:00:00+00:00,0,85.27039591160775,4.62454089688366,5.373292824695781,1726.1551247103728,0.7240702805234782,5.1033323779941835,84.88564152234063,0.4484892584759989,0.06666666666666667,0.9250004202815548,True
M-03,2026-01-25 19:00:00+00:00,0,78.82887482772986,4.82443763964965,5.440708914860371,1768.414526384614,0.8352642988381308,4.440607117819666,79.74512316130888,0.4283755949757951,0.08333333333333333,0.536262637045884,True
M-03,2026-01-25 21:00:00+00:00,0,79.25825989595765,4.491367657585023,5.727314497362179,1599.820008006197,0.6420564503841159,4.549776606931807,79.74964488659289,0.2846470913012482,0.058333333333333334,0.7262254255212248,True
M-03,2026-01-25 22:00:00+00:00,0,79.60464079575864,4.781170082071716,5.922630421629497,1607.8780864999533,0.5940840793537473,4.587682294193705,78.79396673863586,0.3000086832220045,0.10833333333333334,0.6323324893367328,True
M-03,2026-01-26 00:00:00+00:00,1,77.05378582531668,4.245459993141821,6.093912812832392,1630.4562056012105,0.8187169343057749,4.612979655541866,77.63520543166038,0.2577439329933856,0.075,0.47659839409452825,True
M-03,2026-01-26 06:00:00+00:00,0,80.72065251854747,5.363205575729623,5.684287643570272,1666.5008056482295,0.750649400655368,4.71232820475333,81.94567272228987,0.4887262280063892,0.09166666666666666,0.8370276452084101,True
M-03,2026-01-26 07:00:00+00:00,0,83.92324864058787,5.577708144441043,5.90288500860495,1718.6879407427257,0.9230569177622048,4.887480001471141,82.84515498367216,0.5873088566570337,0.09166666666666666,0.853437970201182,True
M-03,2026-01-26 08:00:00+00:00,0,80.57277700057607,5.831264371280503,5.765966419265188,1657.228722159775,0.7638279403810175,5.1857518362622645,82.14688671364009,0.5227110752711809,0.10833333333333334,0.864216492472094,True
M-03,2026-01-27 05:00:00+00:00,0,90.5193117342471,5.054810627394062,5.114568779610524,1580.1440528165108,0.5653820992449915,5.575178349607014,89.37322201346423,0.2940342404491105,0.08333333333333333,0.8102241588590783,True
M-03,2026-01-29 14:00:00+00:00,1,77.88878212386226,4.986031422276299,5.9621722441892695,1646.6600742642495,0.7352191144385265,4.143129781784561,76.5083272010611,0.5414302989547968,0.08333333333333333,0.15110578740441305,True
M-03,2026-01-29 18:00:00+00:00,1,77.52239836671261,4.503905005279389,6.170169107992271,1649.2754946366388,0.7368775862822469,4.389253262212779,77.440065269669,0.4244438295260701,0.041666666666666664,0.29365849035808483,True
M-03,2026-01-29 19:00:00+00:00,1,79.17624648422066,4.392196531345683,6.002346318500447,1593.7290884670042,0.5736375949576491,4.41475238340022,78.29550718790331,0.4181757558284621,0.11666666666666667,0.34229161190699753,True
M-03,2026-01-29 20:00:00+00:00,1,78.19879090941637,5.095564596929592,5.838470589750162,1598.3618695431103,0.5971384121867365,4.433007912509102,78.347175318829,0.4493330073757866,0.058333333333333334,0.4690228096165688,True
M-03,2026-01-30 23:00:00+00:00,0,90.55128153087092,5.928446561462331,5.420517202197376,1634.09753779813,0.7601107272054365,5.560676312334839,90.78735098550719,0.7170434654461199,0.10833333333333334,0.8079970032182351,True
M-04,2026-01-25 19:00:00+00:00,1,74.89660115309235,4.588400367158658,6.074973195991262,1671.9766582466857,0.7167440283641733,4.039592497387092,77.90561403027043,0.6198972054007235,0.09166666666666666,0.10806442910461422,True
M-04,2026-01-26 02:00:00+00:00,0,80.96685236647971,4.597412775942924,6.082733809934884,1565.2730160569731,0.5920210939754567,4.5585749512865785,81.52718461376539,0.2944960433435709,0.06666666666666667,0.8510603842092905,True
M-04,2026-01-26 17:00:00+00:00,0,83.45252421309814,5.5935401961244295,5.282792298005972,1626.658621366774,0.6052572326233722,5.084879033273219,85.90498104928758,0.34590960965206385,0.125,0.9414014542113864,True
M-04,2026-01-27 05:00:00+00:00,0,86.22935177336251,5.8495968798282565,5.847029920791942,1724.507720954873,0.8574393061893585,5.833760306132645,89.933190782023,0.520303365805721,0.13333333333333333,0.9129146761880558,True
M-04,2026-01-30 09:00:00+00:00,0,81.90919810244581,5.099856875664813,5.883028330881494,1792.2970540861802,0.9361075010994008,4.658387669581166,78.07147260228555,0.29338496122979096,0.08333333333333333,0.5070312070806565,True
M-04,2026-01-30 12:00:00+00:00,0,81.40333179965015,4.35311131765237,5.717957318046281,1569.7504182453897,0.5919963908147339,4.614156588650079,80.1883948425425,0.5274278962506511,0.05,0.7046758640099451,True
M-04,2026-01-30 17:00:00+00:00,0,81.3838921117888,5.492662645846723,5.662117001593005,1630.1449432003703,0.6635195213321974,5.0252045367181974,80.42836702885786,0.6060397350212795,0.06666666666666667,0.8090737748591835,True
M-04,2026-01-30 20:00:00+00:00,0,85.63630073833596,4.627152203903097,5.773849793415923,1698.8014931073037,0.8738806815575813,5.028401472859172,82.7684173409573,0.575132883425906,0.10833333333333334,0.8963067372408922,True
M-04,2026-01-30 23:00:00+00:00,0,91.62824739310996,5.685045254630582,5.177456341105514,1631.647045680276,0.6978719504435135,4.799363176520995,84.02396244937091,0.4626501903968851,0.058333333333333334,0.8884131472786685,True
M-05,2026-01-25 04:00:00+00:00,1,73.17471033039018,3.736290784363772,6.069327016902514,1611.863083683364,0.6538074404043563,3.4909831406580274,71.59056869702681,0.6424557483666402,0.08333333333333333,0.00273064560607149,True
M-05,2026-01-25 19:00:00+00:00,1,75.13167024231323,4.53215428492579,5.487923736458152,1689.690143373486,0.9071641451907682,4.0864489929630095,75.6074666701215,0.562922243053773,0.15,0.10890842390026725,True
M-05,2026-01-25 23:00:00+00:00,0,82.71456201680897,4.536301997967606,5.492089403265053,1679.9501163709292,0.6377794207172279,4.476717699371197,78.88218366387383,0.46952103818808144,0.09166666666666666,0.6460840381568533,True
M-05,2026-01-26 01:00:00+00:00,0,81.16399323490833,3.904046478978798,5.716702390281024,1602.5373696069807,0.5697316919539854,4.429466566967823,79.9740528751155,0.5387968760357664,0.11666666666666667,0.542897829958304,True
M-05,2026-01-26 02:00:00+00:00,1,73.91648993375017,4.785255107964833,5.402823468324826,1581.7325782832866,0.5701135899055885,4.347699716956699,79.54203482811532,0.40536539639436425,0.08333333333333333,0.48916775030056653,True
M-05,2026-01-26 03:00:00+00:00,0,78.35827357393643,5.310561261787511,5.765673810102943,1680.7022996292458,0.7580279683546833,4.594872357436813,78.89788240275772,0.4714998816374548,0.08333333333333333,0.590223872160689,True
M-05,2026-01-26 05:00:00+00:00,0,89.77552044930424,4.464353776658308,5.672886528219471,1705.2681467128052,0.9322175036446556,4.696831870369053,80.95909118210501,0.4831175106397758,0.08333333333333333,0.8282243915759288,True
M-05,2026-01-26 18:00:00+00:00,0,88.73287303488236,4.818481311214122,5.7597225436509545,1729.1273200549444,0.982471447468262,5.044706960086937,83.48724853831189,0.29208484107107063,0.14166666666666666,0.9308090771800139,True
M-05,2026-01-27 05:00:00+00:00,0,85.74616719403393,6.234931170031285,5.421947951089645,1596.5174356097637,0.6735996368242352,6.0494290265542405,88.18446340350094,0.42371436424305364,0.09166666666666666,0.7795792501941172,True
M-05,2026-01-29 14:00:00+00:00,1,73.52322836902314,3.8747095339207984,6.135501634444292,1615.9856569741837,0.5923676575184232,4.03337716313774,76.13840809632032,0.18919921648023222,0.05,0.12946094101256422,True
M-05,2026-01-29 18:00:00+00:00,1,80.9129093060766,5.142858054327627,5.844872983728451,1672.942277495512,0.7897857046634438,3.993614151142078,78.44286875322872,0.6608495219123179,0.10833333333333334,0.3690336750908357,True
M-05,2026-01-29 21:00:00+00:00,1,80.32429950127103,3.9442441468279,5.579342077688809,1727.5718581939998,0.964604319314036,4.215297864461488,77.63016952113456,0.8035539770589428,0.06666666666666667,0.21144143172674293,True
M-05,2026-01-30 00:00:00+00:00,1,80.94300675578127,3.891279958908448,5.322225313212014,1794.3896124096027,0.96324877652923,4.242474594285014,77.07223771011876,0.49673106787895044,0.06666666666666667,0.2813264338676746,True
M-05,2026-01-30 04:00:00+00:00,1,79.63845747297113,4.133135439033759,5.674943876493495,1751.706720808913,0.9230530687870876,4.201435787530923,79.82427484341314,0.3092523658034092,0.09166666666666666,0.40551680296466136,True
M-05,2026-01-30 05:00:00+00:00,1,74.35290008706865,4.413561523683926,5.815315506849754,1606.341182150523,0.7237403278796372,4.200038855247466,79.44978012080469,0.3080737787204312,0.06666666666666667,0.37896832451787327,True
M-05,2026-01-30 23:00:00+00:00,0,83.07086547759992,5.599692408136349,5.848768369300877,1655.97096731266,0.6777171787762887,5.429680186251628,86.43341368530974,0.49304718591526464,0.058333333333333334,0.9227167819193642,True
M-06,2026-01-25 14:00:00+00:00,1,72.60126977863135,3.5410574905302803,5.832819090486921,1606.544786305397,0.6823797777609852,4.023706351900517,73.07296802253353,0.6645385637153813,0.1,0.05842543967333446,True
M-06,2026-01-25 15:00:00+00:00,1,73.48911822960397,4.15501431308093,5.380144663021145,1654.023858725617,0.7194785472509496,3.891663003194356,72.88395238606884,0.5035292780118046,0.075,0.01803641205792002,True
M-06,2026-01-25 16:00:00+00:00,1,80.48264004948834,4.1957768006637,6.051667292390351,1680.0183427464792,0.757044283123619,4.0161908277318235,74.07372346959205,0.46278606350542667,0.08333333333333333,0.09127926943105567,True
M-06,2026-01-25 19:00:00+00:00,1,77.18895707612413,4.511721819893313,5.592105319201378,1623.9953692440668,0.7687289029015515,4.14288843535704,77.06002467694654,0.4739037226724069,0.1,0.057775573291513026,True
M-06,2026-01-25 21:00:00+00:00,1,74.8169580469014,4.278135703715848,5.973062806545853,1753.0612883179506,0.8450137755992244,4.296326965268116,78.64271134934644,0.367667759689134,0.05,0.33950124413526095,True
M-06,2026-01-26 03:00:00+00:00,0,84.01955985382341,4.932855958393759,5.579106330629283,1684.8316300318863,0.7921647139847139,4.831196950326614,81.92467374449475,0.28629860358203807,0.058333333333333334,0.8476226275958338,True
M-06,2026-01-26 07:00:00+00:00,0,82.7389733581791,5.749880507952083,5.585542545184678,1612.588939352633,0.6512056669844114,5.034070887867463,81.53650984651865,0.37991161096155623,0.1,0.8994147701812766,True
M-06,2026-01-27 05:00:00+00:00,0,92.13303026983516,6.247893786785935,5.77654445656267,1654.920616828351,0.8323222262047076,6.4999551803359745,90.7876909646114,0.6222378212844193,0.1,0.8046508425287919,True
M-06,2026-01-29 13:00:00+00:00,1,78.4428085500256,3.859327166837944,6.287516723061339,1680.4636969548808,0.8441724293011312,3.8956497261669045,75.16040994702728,0.5475851747831472,0.06666666666666667,0.0087206917570814,True
M-06,2026-01-29 16:00:00+00:00,1,74.40197535096186,4.378238378209802,5.752081318914709,1605.9610461340903,0.6740414410785479,4.156244613342051,76.78174284893228,0.2853301246422472,0.075,0.09140531187903854,True
M-06,2026-01-29 19:00:00+00:00,1,78.22571115125473,5.174317849646064,5.556929539207612,1675.577451040834,0.8882222403306517,4.222408568270439,78.58322596869836,0.5440809504439089,0.13333333333333333,0.38688701360770694,True
M-06,2026-01-29 21:00:00+00:00,0,84.49927564688986,5.29022150227616,6.023455803818419,1669.8975542264295,0.9182694536184048,4.5354532081364844,78.77227793153385,0.6840467375792584,0.13333333333333333,0.5105513893240422,True
M-06,2026-01-29 23:00:00+00:00,0,78.76426912247838,5.063299605782934,5.532641861554402,1665.8444717078376,0.6360555967443731,4.699712218015683,80.04367479273974,0.6336945153070571,0.08333333333333333,0.613721029832176,True
M-06,2026-01-30 02:00:00+00:00,0,78.11209228640956,4.529484479752404,5.437311861409936,1679.0969935785606,0.8232440747485141,4.648216315416689,81.02700400890234,0.507996212428839,0.058333333333333334,0.7204067543501973,True
M-06,2026-01-30 04:00:00+00:00,0,80.08382544760478,4.11326282612824,5.677929405064738,1812.929046680013,0.963579348401624,4.600987888112962,81.51583016697558,0.3888992604730928,0.058333333333333334,0.7150078025753869,True
M-06,2026-01-30 09:00:00+00:00,0,85.75099415472566,5.326194016945297,5.467647869789094,1510.104834311161,0.5815883065401396,4.869744364042855,83.46802496044758,0.5784785068309545,0.06666666666666667,0.8596311745090344,True
M-06,2026-01-30 23:00:00+00:00,0,94.38733544877196,5.022455275325713,5.440375212910067,1569.8531083583189,0.6089214795987551,5.296703088170251,90.51193665031816,0.5920299936129859,0.14166666666666666,0.8283272378210638,True
