machine_id,timestamp,temperature,vibration,pressure,rpm,load,failure_next_6h
M-01,2026-01-04 18:00:00,55.06252102567202,1.620449708814491,6.212497108856221,1616.5552541546542,0.6921680733238569,0
M-01,2026-01-04 19:00:00,58.295658645120874,1.6097021876798592,6.458454320082451,1688.4574504154261,0.8477475684254925,0
M-01,2026-01-04 20:00:00,62.200082123095754,1.2421837151141366,6.443395421519103,1541.1175095763551,0.5925100006276819,0
M-01,2026-01-04 21:00:00,59.5842754791064,1.9819711954113386,6.098849650785545,1634.9241832749506,0.6681072321652891,0
M-01,2026-01-04 22:00:00,57.73268599519572,2.063428463575951,6.033364344608529,1602.2330018394314,0.6584367587525581,0
M-01,2026-01-04 23:00:00,62.33636927949307,2.108296521956237,6.460482758772206,1726.4756131574984,0.9240007024562078,0
M-01,2026-01-05 00:00:00,58.623330866424496,1.796537146589439,6.766456760098421,1604.916474239971,0.6306707386709827,0
M-01,2026-01-05 01:00:00,62.26585242044928,1.4560211468161333,6.483034094992778,1726.9467112946215,0.943552918376859,0
M-01,2026-01-05 02:00:00,61.8773959419844,1.5525623108185187,6.6399744686254145,1664.4338863745816,0.6896456528050426,0
M-01,2026-01-05 03:00:00,62.4903771322252,1.8857865872207618,6.328878281940638,1762.2437659609418,0.9873218917274353,0
M-01,2026-01-05 04:00:00,60.74072442648161,2.199547762775407,5.840439977042776,1563.6504243554755,0.6147538761480629,0
M-01,2026-01-05 05:00:00,61.43465734080707,2.0404887821891418,6.495936420084305,1611.3994374044341,0.6533452134994849,0
M-01,2026-01-05 06:00:00,62.81349827939586,2.6175300635461385,6.0471703459924315,1734.1106620514693,0.8549464031257858,0
M-01,2026-01-05 07:00:00,64.93927113180283,2.6128184561599355,6.635950902212996,1645.5265881243765,0.7778484692292849,0
M-01,2026-01-05 08:00:00,64.8468544728123,2.5971915021863636,6.170938928558825,1644.7223692335426,0.8115024741494061,0
M-01,2026-01-05 09:00:00,67.31356430896344,3.6925627034577655,6.230269704033922,1739.5583976217272,0.9118560367820182,0
M-01,2026-01-05 10:00:00,62.290081165374374,1.9732520967719478,5.76523786484297,1769.1725785865456,0.8825428017619938,0
M-01,2026-01-05 11:00:00,61.475523204638925,2.417553740241589,6.3620685250916065,1610.8594249205967,0.6056892116426551,0
M-01,2026-01-05 12:00:00,62.786862476668006,1.9307573552686104,5.612788988450329,1645.963898990104,0.7289101872212234,0
M-01,2026-01-05 13:00:00,60.54916376869043,2.5868005777293486,6.11297528734864,1593.9917069307883,0.76986282040819,0
M-01,2026-01-05 14:00:00,67.48644344154586,2.138978036827693,6.127985662783417,1778.7949158725144,0.9800304656711365,0
M-01,2026-01-05 15:00:00,65.1262669571434,2.412676150147397,6.19777871210783,1744.9859666766451,0.9661637931904121,0
M-01,2026-01-05 16:00:00,68.02376107384752,2.763641063515429,6.271957294296029,1710.4224886293073,0.7998391190470712,0
M-01,2026-01-05 17:00:00,69.21809722221977,2.8910016578656736,5.636277480316939,1584.1951586880887,0.597653831687839,0
M-01,2026-01-05 18:00:00,64.28395808552276,3.436638366845059,5.796929907463203,1630.5751377708987,0.7386014436923367,0
M-01,2026-01-05 19:00:00,68.42952843760723,3.2866777815431227,6.09432052287296,1703.505139997258,0.8182191489554678,0
M-01,2026-01-05 20:00:00,68.46958563333301,3.042199937242473,,1738.616943077112,0.9119624120258368,0
M-01,2026-01-05 21:00:00,68.659739383321,2.9792320897954765,6.069927376353587,1793.3286290071335,0.9031435521634843,0
M-01,2026-01-05 22:00:00,69.73275986058061,3.060797119974179,6.60112202806715,1596.4588042800015,0.5991147985445807,0
M-01,2026-01-05 23:00:00,68.149470279945,3.1925290918223244,6.215474249148167,1729.167010602038,0.9085676897463228,0
M-01,2026-01-06 00:00:00,67.65082332293574,4.332468886033941,6.095424294808864,1650.9143564101018,0.7888463157695741,0
M-01,2026-01-06 01:00:00,72.94320054917934,3.0047945653498584,6.018087749483758,1726.9460816143824,0.940482529199205,0
M-01,2026-01-06 02:00:00,65.89659151041566,3.322647278935794,6.125897123034159,1669.1186531190222,0.7356572061731561,0
M-01,2026-01-06 03:00:00,67.26934038909062,3.0289819346337485,5.731276753861976,1705.116970806649,0.7416469388680795,0
M-01,2026-01-06 04:00:00,75.07596586557086,4.584659175722885,5.528900071219369,1703.2865941702923,0.9403707842885463,0
M-01,2026-01-06 05:00:00,66.51597739532662,3.229910185530208,5.642898258306624,1643.2612140286483,0.6615278033281112,0
M-01,2026-01-06 06:00:00,73.12404119991366,3.671466941821011,5.846624994238228,1784.237268230521,0.8857064261095509,0
M-01,2026-01-06 07:00:00,67.08097198162868,2.680082813360837,5.931671825603156,1604.8181147351581,0.5973751359343563,0
M-01,2026-01-06 08:00:00,73.49344653152119,3.8172482462080533,5.689130831303033,1651.1532308450558,0.8174951486904034,0
M-01,2026-01-06 09:00:00,67.25091989282173,3.4403821389961617,5.9192139608626855,1714.854389194884,0.9210988857053536,0
M-01,2026-01-06 10:00:00,70.45594991715517,3.601276374251329,6.059114622912281,1652.9897966162355,0.6147423698370142,0
M-01,2026-01-06 11:00:00,72.91337551766868,3.9035031586910893,5.785725302424037,1646.2350180246224,0.6244892752308752,0
M-01,2026-01-06 12:00:00,77.19916099708185,3.2764022478616788,5.890216650281442,1617.0888291244025,0.6191260278364265,0
M-01,2026-01-06 13:00:00,67.22659450828148,3.737538784027415,5.6887444784501495,1598.8405843991561,0.5595166073513981,0
M-01,2026-01-06 14:00:00,73.0829518182126,3.790406700017171,6.020322090239384,1696.5112634970137,0.6285886619211337,0
M-01,2026-01-06 15:00:00,70.67185379991041,3.169945997478983,6.265896492549263,1653.2833587398125,0.816014717249937,0
M-01,2026-01-06 16:00:00,73.46518784294256,3.399600715107247,5.782610966720378,1697.5249470687982,0.7271337055744127,0
M-01,2026-01-06 17:00:00,77.2269762346028,4.066525826032543,5.6958719017057495,1616.587036766559,0.7770368066600035,0
M-01,2026-01-06 18:00:00,79.51602051724291,3.4445305641963424,5.816671539044594,1750.183294320819,0.9330092320699928,0
M-01,2026-01-06 19:00:00,70.57100232052414,4.086477227919922,5.894254936229825,1659.046523212687,0.6316742843184359,0
M-01,2026-01-06 20:00:00,72.26077719982199,4.034635317886289,5.776766426534591,1648.4949187350603,0.6622244091244953,0
M-01,2026-01-06 21:00:00,74.9092992289894,3.19301052195675,5.701357252394103,1672.6342172331163,0.7373180915664366,0
M-01,2026-01-06 22:00:00,78.3538754256895,4.10731651405062,5.044009758478403,1606.6111341124695,0.7181263623068073,0
M-01,2026-01-06 23:00:00,69.21276895480722,4.65522784099556,5.80346559463473,1647.1862418208557,0.5957523563066722,0
M-01,2026-01-07 00:00:00,76.60968783721093,4.4772422672022385,6.3566831067714675,1634.6692157268253,0.573382839909297,0
M-01,2026-01-07 01:00:00,79.64076819269151,4.772980299491921,5.666995766925094,1648.883375380415,0.594600913710944,0
M-01,2026-01-07 02:00:00,77.01340446844523,4.067926274847156,5.684218931039542,1717.5100949172424,0.9561939147674277,1
M-01,2026-01-07 03:00:00,78.21049051685645,4.533487053760461,5.623239353244421,1786.55741756661,0.910911646123117,0
M-01,2026-01-07 04:00:00,80.2876103483961,4.800574138304493,5.804072218712885,1741.5985780859235,0.8391174741979965,1
M-01,2026-01-07 05:00:00,79.49349964842976,4.360354217714984,5.8232290449567135,1691.8954914419896,0.6105484937859162,1
M-01,2026-01-07 06:00:00,,5.05292791602269,5.714966316510289,1590.0714974514826,0.7814002915856866,1
M-01,2026-01-07 07:00:00,84.75744891456844,4.681240644552614,5.948923024464868,1633.817010244642,0.7582597145170822,0
M-01,2026-01-07 08:00:00,81.14350757115618,4.4262683265577385,5.711672980517498,1790.091471440974,0.8378034720566996,1
M-01,2026-01-07 09:00:00,82.49609666971307,5.350009902301991,5.635631694261113,1542.596878956613,0.6128957849292807,1
M-01,2026-01-07 10:00:00,78.30332069950184,4.651825369001445,5.5008195549050924,1710.731099368204,0.7376002158676983,1
M-01,2026-01-07 11:00:00,83.20329337216182,4.749591240218573,5.71611838985847,1608.9016497745015,0.7153803145518076,1
M-01,2026-01-07 12:00:00,82.51710372838548,5.352109297250109,6.0512459057288535,1699.0304983699389,0.6973730039856455,1
M-01,2026-01-07 13:00:00,84.45233056411504,5.989511622269562,6.0199938974713625,1739.6834775792547,0.8585845054551755,1
M-01,2026-01-07 14:00:00,86.51286282382308,4.393107019159542,5.582709994641924,1737.9278952425989,0.9769860670219033,1
M-01,2026-01-07 15:00:00,75.8982332774501,5.1833893844509475,5.453966678123451,1669.7354783125836,0.7664096927350353,1
M-01,2026-01-07 16:00:00,86.07684638006312,4.306361435584343,5.491516317592798,1700.772306357334,0.7909456554235015,1
M-01,2026-01-07 17:00:00,86.5983684269681,5.566274118002888,5.59657489122841,1626.6529101917822,0.8436643032520459,0
M-01,2026-01-07 18:00:00,85.64241173651683,4.724133620911684,5.305341710149127,1660.936907882565,0.7897250242295831,0
M-01,2026-01-07 19:00:00,86.14677912532422,4.977141167944025,5.8294732402678555,1647.7255700312596,0.6796700263821078,1
M-01,2026-01-07 20:00:00,79.64226365153486,5.367977190081465,5.483923661178881,1541.3518799350777,0.6410820669065733,1
M-01,2026-01-07 21:00:00,91.84427840353601,4.528247194872693,5.20076278602155,1766.9121907700278,0.9373235807466523,1
M-01,2026-01-07 22:00:00,84.68774676560156,5.602144434864147,4.97325734948064,1624.123030177658,0.8264708832438639,1
M-01,2026-01-07 23:00:00,85.85603878319631,5.398824658611013,5.832766697674964,1780.541177117485,0.8765720327221421,1
M-01,2026-01-08 00:00:00,93.51604632020528,4.696469102997579,5.800603512271711,1704.2694784427044,0.9711729202152817,1
M-01,2026-01-08 01:00:00,85.4928728323142,4.969658490029313,5.606692719568331,1778.3675152163742,0.9814961106590862,1
M-01,2026-01-08 02:00:00,89.42959489636313,5.037268350071789,5.710023767517706,1714.681924100542,0.8171569020098594,1
M-01,2026-01-08 03:00:00,87.46886837739106,5.8820973971580255,5.717563491238066,1699.0025367716512,0.9078016775423887,1
M-01,2026-01-08 04:00:00,85.20918127411004,5.420731759358315,5.521303781049094,1667.265732198451,0.6640225092276343,1
M-01,2026-01-08 05:00:00,81.8619781453114,5.09105981692451,5.160148931061561,1602.0588720646965,0.5927721389039806,1
M-01,2026-01-08 06:00:00,85.95828315729358,5.5131431131618305,5.808351752772095,1642.6465460246825,0.627081086841755,1
M-01,2026-01-08 07:00:00,88.65337238849041,5.909975191372482,5.613544412359251,1650.8911932468104,0.8075937313152324,1
M-01,2026-01-08 08:00:00,90.80228398327576,6.151823726118613,-99.0,1738.3929495082207,0.7851842989809052,1
M-01,2026-01-08 09:00:00,91.4163457366753,5.824390939607985,5.417514480007309,1722.129718900982,0.9096601224304299,1
M-01,2026-01-08 10:00:00,91.26915456172487,6.2840404767823745,5.261128614572276,1713.7444078852295,0.8198170486851756,1
M-01,2026-01-08 11:00:00,96.94586410490437,5.930909834031138,4.874694610574495,1592.175487525358,0.6038801148255053,0
M-01,2026-01-08 12:00:00,52.43151893167737,1.399214358651505,,1738.733848954673,0.8460384782682375,0
M-01,2026-01-08 13:00:00,53.4807550878437,1.3967735275820452,6.345336872346601,1693.4044946377753,0.8984446372638295,0
M-01,2026-01-08 14:00:00,53.88060787430971,1.1013089112337036,6.264245906320293,1645.4323481770816,0.7001369912477072,0
M-01,2026-01-08 15:00:00,48.21953677625663,1.0158874935626623,6.843023948371792,1705.1159229988793,0.8931394661817935,0
M-01,2026-01-08 16:00:00,54.44224779490531,1.11822738971986,6.297198930742359,1687.7425603418094,0.7138864079974243,0
M-01,2026-01-08 17:00:00,53.683672912224914,1.2989331617047322,6.418613442286814,1611.199953373441,0.6209252418812499,0
M-01,2026-01-08 18:00:00,52.16213219026769,0.49005359004385585,6.529626051299629,1762.0334169640298,0.9712573585190849,0
M-01,2026-01-08 19:00:00,52.41535063396012,1.6193065078764766,6.355622610130767,1635.8238974589108,0.7224939202498344,0
M-01,2026-01-08 20:00:00,49.17871354876637,1.5488688518526137,5.93542955211017,1675.8082409360277,0.798846879363805,0
M-01,2026-01-08 21:00:00,56.81825387141788,1.2218817963012625,5.816618629502139,1744.782368467828,0.9011356722592265,0
M-01,2026-01-08 22:00:00,55.83167097034484,1.4606348257254302,6.664057422550804,1710.6600425601337,0.7193617630663718,0
M-01,2026-01-08 23:00:00,57.00511512323301,1.7090492424532386,5.865342362266274,1721.974860257301,0.8729921062016396,0
M-01,2026-01-09 00:00:00,59.49084133217719,1.6632359497601976,6.285510554763589,1624.504874564518,0.6033153597476687,0
M-01,2026-01-09 01:00:00,61.0216959085079,2.263303992093371,6.0430734335424745,1726.7190948880004,0.8366832477960434,0
M-01,2026-01-09 02:00:00,58.68848604511641,2.1230598890194665,6.305559114793092,1734.5063048307202,0.8147160999861494,0
M-01,2026-01-09 03:00:00,53.449244117046035,2.70393135870576,6.390949270023525,1619.3925829145335,0.5555362086498713,0
M-01,2026-01-09 04:00:00,62.59039605248051,1.9074430692886608,5.785886653081371,,0.9214297800383445,0
M-01,2026-01-09 05:00:00,57.76307381604237,1.908637307982743,6.55143478479321,1633.3090689033586,0.756346636809348,0
M-01,2026-01-09 06:00:00,60.37659270088962,1.2628556136966926,5.830641274553173,1668.8837965987252,0.6858673261491213,0
M-01,2026-01-09 07:00:00,54.37932971264886,1.624294896899118,6.23214105817071,1748.117035597265,0.9015823159441821,0
M-01,2026-01-09 08:00:00,58.81014175633154,1.6517525213719948,,1756.9340639421548,0.9986655960269079,0
M-01,2026-01-09 09:00:00,63.20629577791467,2.685136702083652,6.010732618532017,1635.7303956108174,0.6777587970388176,0
M-01,2026-01-09 10:00:00,58.93429812005144,2.091911756279085,6.48714907591902,1651.5209522606347,0.5978887893421223,0
M-01,2026-01-09 11:00:00,63.43157179401117,1.8981386941214282,6.334865338706633,1694.2686188788573,0.8495581312479417,0
M-01,2026-01-09 12:00:00,64.40950035317658,2.1462898312709213,6.586752624097496,1588.767145374979,0.5906983271428597,0
M-01,2026-01-09 13:00:00,57.23908500136379,1.4297205750775446,6.484900112815319,1568.1291030659463,0.5630497764420113,0
M-01,2026-01-09 14:00:00,61.85938202418821,1.891555553584835,6.11115560866549,1630.7694817682238,0.6143598438249858,0
M-01,2026-01-09 15:00:00,60.6768484786982,1.73761476256982,6.0382434127059845,1627.875044682633,0.6391919022458041,0
M-01,2026-01-09 16:00:00,,2.1532077847793865,6.3031071728919335,1746.1216080621418,0.8453210676973706,0
M-01,2026-01-09 17:00:00,61.140477735022856,2.6384974582450003,6.516639252205279,1611.158282880904,0.5524434253579152,0
M-01,2026-01-09 18:00:00,67.66131740347228,2.400789456495218,6.368807154930585,1663.7791715391988,0.8226663299414775,0
M-01,2026-01-09 19:00:00,58.03584210206226,2.4550819041135,6.429114793678253,1563.230367547694,0.6573487692823249,0
M-01,2026-01-09 20:00:00,63.06232490735728,2.4631779308351294,6.444233998548837,1634.916222092348,0.5757543730689673,0
M-01,2026-01-09 21:00:00,67.67381893080297,2.3023046894597052,6.296263238519009,1699.7062313495621,0.9675079435775262,0
M-01,2026-01-09 22:00:00,66.89173789585885,2.6719620759748453,6.169825886575872,1602.300880523112,0.8641543527903868,0
M-01,2026-01-09 23:00:00,64.54844027842782,3.133420633807215,6.038211569008179,1558.9165896958725,0.56806808479618,0
M-01,2026-01-10 00:00:00,65.58164367909748,2.9220302595959877,6.310008952366097,1574.1642701344435,0.6062156556875394,0
M-01,2026-01-10 01:00:00,62.37258036820003,2.9782250381979947,5.894178568137345,1696.8922667552342,0.88533465774798,0
M-01,2026-01-10 02:00:00,73.86782661062391,2.3826309378568915,5.7372725793029655,1680.9854382567821,0.9330089948928708,0
M-01,2026-01-10 03:00:00,68.1517378507432,2.801822500526002,5.787279315594465,1699.9725493482829,0.8805794913708227,0
M-01,2026-01-10 04:00:00,64.47480313795839,3.307749161963276,5.808851143716303,1572.971635972936,0.6718414380930101,0
M-01,2026-01-10 05:00:00,72.87113175401471,2.862976878906212,5.9634228182885,1773.1240479995765,0.9910921532044068,0
M-01,2026-01-10 06:00:00,62.38662320500343,3.1790141715058247,6.264198342980644,1559.1682094949335,0.574525141746083,0
M-01,2026-01-10 07:00:00,69.88467434476205,3.573742139571994,5.810113056578974,1542.5766328681032,0.5690577482110752,0
M-01,2026-01-10 08:00:00,68.64149715824142,2.935472663108109,5.5151039827500306,1765.6012443126306,0.8693102282952794,0
M-01,2026-01-10 09:00:00,71.48291569246327,3.5396210581668592,5.902897327110653,1601.2143147730342,0.5912744526208892,0
M-01,2026-01-10 10:00:00,73.3081168331627,3.104201691850438,6.073791815449853,1711.4738686548142,0.9910122307993866,0
M-01,2026-01-10 11:00:00,72.89449369551556,3.8386127346810017,6.044407575791929,1719.299199077459,0.9028364267536335,0
M-01,2026-01-10 12:00:00,69.43076916932932,3.211202858321397,6.307203513069181,1678.8562889745049,0.8075859174813869,0
